Gene_Name,Correlation,P_Value
MAP3K9,0.139368951533671,P < 0.001
EDA2R,0.141535189490402,P < 0.001
FAM83D,0.202102388738759,P < 0.001
DOCK5,0.216632122255816,P < 0.001
LSMEM2,0.140047386213639,P < 0.001
AKAP11,0.202589968700097,P < 0.001
PCDH9,0.16165365686893,P < 0.001
GCH1,0.136676383600765,P < 0.001
BPIFC,0.119717686470002,P < 0.001
ASGR1,0.160090289890241,P < 0.001
PTAR1,0.2021531115394,P < 0.001
USP40,0.207358293018571,P < 0.001
GPRC5C,0.273395266369214,P < 0.001
AEN,0.19216088550576,P < 0.001
OSER1_ENST00000255174,0.162511568041294,P < 0.001
IL2RB,0.173451097364736,P < 0.001
TNFRSF11B,0.216260887323697,P < 0.001
ZFYVE21,0.289483069334136,P < 0.001
C9orf40,0.289991325372089,P < 0.001
PPP2CB,0.155078583563891,P < 0.001
GOLGB1,0.143126455346583,P < 0.001
SLC25A41,0.133319025651443,P < 0.001
ABCD2,0.216438745181116,P < 0.001
RBX1,0.188193800181925,P < 0.001
PTK2,0.274997353358851,P < 0.001
PLAUR,0.118772476521915,P < 0.001
SERPINB5,0.187696269020194,P < 0.001
SETD1A,0.163596826982756,P < 0.001
FRMD3,0.180550120781308,P < 0.001
SLC12A4,0.125649923083886,P < 0.001
CLASRP,0.250781572288501,P < 0.001
TOX,0.126556915993822,P < 0.001
ARHGAP35,0.199565999111829,P < 0.001
MDM4,0.32337221752779,P < 0.001
HPCAL1,0.135704761525072,P < 0.001
DUS3L,0.233228485867278,P < 0.001
SLC8A3,0.146055840003836,P < 0.001
KIAA0586,0.122367129364012,P < 0.001
ATXN3,0.155199723976826,P < 0.001
ASPHD1,0.193462895940447,P < 0.001
TMEM63A,0.206577080972272,P < 0.001
HS3ST1,0.23885068685245,P < 0.001
RANBP3,0.272436736105745,P < 0.001
AFMID,0.124780449605442,P < 0.001
CRTAM,0.152722521392867,P < 0.001
ZC3H8,0.241585445937768,P < 0.001
PALLD,0.253165793247423,P < 0.001
MC2R,0.13951001748026,P < 0.001
DLL4,0.129894247665101,P < 0.001
ANGPT2,0.120401315039879,P < 0.001
ZNF720,0.140022613799641,P < 0.001
KPNA5,0.190035581422075,P < 0.001
NLRP12,0.162281828931466,P < 0.001
CYP1B1,0.155859426322714,P < 0.001
KBTBD11,0.189992389516626,P < 0.001
PDXDC1,0.166648675384184,P < 0.001
ALDOA,0.153097815840997,P < 0.001
BTG2,0.157187777649394,P < 0.001
SLC26A11,0.1951508320912,P < 0.001
RGL2,0.258167442604612,P < 0.001
GNG2,0.25573788902317,P < 0.001
CNOT7,0.215972954748949,P < 0.001
MRPL22,0.13800022701121,P < 0.001
FAM53C,0.1539045092328,P < 0.001
BRS3,0.168887474210974,P < 0.001
SMC5,0.144496450574393,P < 0.001
PSMB8,0.212665691472181,P < 0.001
MLLT3,0.147790410105198,P < 0.001
CASKIN2,0.258008221457514,P < 0.001
FZD3,0.130727424548284,P < 0.001
TXNRD1,0.158641088558659,P < 0.001
CHAC2,0.115738107821824,P < 0.001
PLXNA1,0.141141558057174,P < 0.001
BICDL2_ENST00000389347,0.191010510996071,P < 0.001
C3,0.131763981874691,P < 0.001
EHD2,0.159224551091589,P < 0.001
SLC35F5,0.346638432118396,P < 0.001
MIEF2_ENST00000395703,0.229304902510738,P < 0.001
TARSL2,0.140624540665815,P < 0.001
ZNF582,0.168656616808862,P < 0.001
RBM6,0.308750103367362,P < 0.001
NUS1,0.26478898303421,P < 0.001
PRKCB,0.31793857067098,P < 0.001
POC1B,0.139319506850823,P < 0.001
LSAMP,0.17026536121506,P < 0.001
GFI1,0.284108591363448,P < 0.001
ALDH7A1,0.160380705232759,P < 0.001
SRL,0.13360981797905,P < 0.001
SNAPC4,0.222145535809366,P < 0.001
CRBN,0.149243152831402,P < 0.001
PHF8,0.140576786835243,P < 0.001
XKR5,0.13105962689315,P < 0.001
SH3GL1,0.13395233506057,P < 0.001
SLC25A16,0.171698598048267,P < 0.001
CBR4,0.169581298198074,P < 0.001
EFEMP1,0.15583600609471,P < 0.001
CLLU1OS,0.176938996613894,P < 0.001
ZNF182,0.253761306835475,P < 0.001
FZR1_ENST00000313639,0.286411452278797,P < 0.001
ARHGEF28,0.285587930182697,P < 0.001
ALPK3,0.136790670857088,P < 0.001
COPS3,0.175154290238112,P < 0.001
ZMYND11,0.190225127135651,P < 0.001
TRPC5,0.119712174813378,P < 0.001
CYFIP1,0.187864327972461,P < 0.001
CKAP5,0.128539233037032,P < 0.001
C7,0.178730089730925,P < 0.001
LRP5,0.207495931627885,P < 0.001
C1orf105,0.174887174179989,P < 0.001
LMNB1,0.209241555657496,P < 0.001
FBXO3,0.18589267971461,P < 0.001
SDE2,0.202493210393163,P < 0.001
TMCC2,0.138169431775141,P < 0.001
TFDP2,0.135434205445501,P < 0.001
TEAD4,0.210237348112838,P < 0.001
MRPL57,0.161291204928858,P < 0.001
MRPL43,0.128718139486077,P < 0.001
TRIAP1,0.15981221589029,P < 0.001
SMC3,0.158920824613736,P < 0.001
CHRNA6,0.170852349729142,P < 0.001
SUOX,0.247645530224076,P < 0.001
ALDH2,0.145411415912638,P < 0.001
SASH1,0.251310026501837,P < 0.001
VNN2,0.198312990367688,P < 0.001
MYOCD,0.1288836252052,P < 0.001
PHETA1_ENST00000547838,0.209552244533028,P < 0.001
LMO7,0.199360247291629,P < 0.001
MICALL2,0.31599570515502,P < 0.001
PLBD1,0.238993496020462,P < 0.001
CBFA2T3,0.212703409752226,P < 0.001
PPP2R5C,0.133427229946725,P < 0.001
NXF3,0.157604668266733,P < 0.001
USP6,0.17291944657827,P < 0.001
DOT1L,0.311285902986279,P < 0.001
HEXB,0.256776151810079,P < 0.001
EPC1,0.207890685741903,P < 0.001
ZNF134,0.162231253531422,P < 0.001
SEPT14,0.149445218279982,P < 0.001
KDM4A,0.154962802245745,P < 0.001
MRPS5,0.14513915700816,P < 0.001
GPALPP1_ENST00000361121,0.170331377822488,P < 0.001
EIF3J,0.156280967622256,P < 0.001
LAPTM4A,0.318517635715852,P < 0.001
ALDH3B1,0.277177039507365,P < 0.001
GMFB,0.241754637446163,P < 0.001
C15orf48,0.200324812930538,P < 0.001
PACSIN2,0.190887874157323,P < 0.001
FOXA1,0.239306848223133,P < 0.001
CD1C,0.139671353521755,P < 0.001
PLS1,0.191322665243155,P < 0.001
ANKRD1,0.197191912164948,P < 0.001
FIGLA,0.127109376625196,P < 0.001
SLC17A7,0.158859963916289,P < 0.001
MUC20,0.127306207301032,P < 0.001
TFAP2C,0.236906788251047,P < 0.001
BDH2,0.12354361180657,P < 0.001
CTCFL,0.183124564559002,P < 0.001
C12orf73,0.116295124059923,P < 0.001
DGCR2,0.203588288117493,P < 0.001
KRI1,0.30260564980671,P < 0.001
HSDL2,0.138477673754977,P < 0.001
SH2B2,0.182421324665812,P < 0.001
FAM167A,0.166285074699271,P < 0.001
CCR5,0.171205818274256,P < 0.001
MCOLN2,0.20134182635143,P < 0.001
BEAN1,0.188481294381827,P < 0.001
GRM8,0.121029950773836,P < 0.001
MROH1,0.171423341567819,P < 0.001
SH2D4A,0.302839427906607,P < 0.001
TEX11,0.151320510196327,P < 0.001
TRPV4,0.165081886616571,P < 0.001
CYB5R1,0.250736061059487,P < 0.001
SIAE,0.124301376946926,P < 0.001
TMSB15B,0.179526336462878,P < 0.001
SLC25A26,0.129541975614317,P < 0.001
JKAMP,0.236213364136839,P < 0.001
UBE2G2,0.216316479610261,P < 0.001
RBM5,0.28797372598181,P < 0.001
SUMF1,0.354909609107119,P < 0.001
GOLGA4,0.171982790052526,P < 0.001
TMEM268,0.255506190297277,P < 0.001
CNTRL,0.336499522208001,P < 0.001
MAPRE2,0.227965239873847,P < 0.001
HESX1,0.185494555320573,P < 0.001
ARL4C,0.167954345873004,P < 0.001
CACNA1F,0.165943625948333,P < 0.001
METTL27,0.211623258639086,P < 0.001
DNA2,0.16533176393017,P < 0.001
SCGB3A2,0.116371515013369,P < 0.001
MYO3B,0.124652759172515,P < 0.001
OR5T1,0.123030492722648,P < 0.001
ZBTB17,0.241128092575483,P < 0.001
ENDOD1,0.224750805875832,P < 0.001
HIST1H4C,0.150015540184237,P < 0.001
RABEP1,0.13811856849235,P < 0.001
LIN52,0.140139384990166,P < 0.001
RAB18,0.210229276760868,P < 0.001
CD53,0.342637367165301,P < 0.001
TMEM127,0.257107690876149,P < 0.001
PPWD1,0.265370238589199,P < 0.001
THRAP3,0.262365999686963,P < 0.001
PFN2,0.152256621307753,P < 0.001
CAP2,0.294275718015572,P < 0.001
ITGB1BP2,0.206365336318263,P < 0.001
MEST,0.160543337603496,P < 0.001
PDE7A,0.21760223328417,P < 0.001
U2AF1,0.263016831558049,P < 0.001
THOP1,0.237255794065066,P < 0.001
GRAMD4,0.151213022963189,P < 0.001
ATXN7L3B,0.162664743187263,P < 0.001
FGR,0.249756506696423,P < 0.001
TOX2,0.14713179332576,P < 0.001
C11orf24,0.164175420814172,P < 0.001
GIMAP2,0.29796538249629,P < 0.001
AIM2,0.288916204839131,P < 0.001
TMEM132B,0.160242943396247,P < 0.001
SFRP2,0.157214494691932,P < 0.001
RXRA,0.222891853178968,P < 0.001
MIEN1,0.216907306967934,P < 0.001
PRR34,0.203748335238288,P < 0.001
OR7E24,0.115463346221958,P < 0.001
SIT1,0.299569479604868,P < 0.001
CCNB1IP1,0.31174449367407,P < 0.001
DNASE1L1,0.230363968967725,P < 0.001
PLA2G6,0.130505827558654,P < 0.001
RAI14,0.262692934435991,P < 0.001
AFAP1,0.190202412080306,P < 0.001
COL17A1,0.122163689758749,P < 0.001
TGOLN2,0.16386065699948,P < 0.001
LYPD6,0.193633906118641,P < 0.001
GORASP2,0.132117821520437,P < 0.001
BPIFA1,0.143988473482342,P < 0.001
ADAM9,0.356086889486714,P < 0.001
CLEC16A,0.169626269008773,P < 0.001
GH2,0.142242897775068,P < 0.001
PROSER1,0.247960999622671,P < 0.001
TNFAIP8L2,0.276172010946763,P < 0.001
RAB40B,0.218107034328328,P < 0.001
PCDHB2,0.125420574105397,P < 0.001
SHMT2,0.232486989162034,P < 0.001
PRDX1,0.14923693344013,P < 0.001
NINJ1,0.224268339600073,P < 0.001
ECHS1,0.17180119289613,P < 0.001
GJB3,0.209064036119375,P < 0.001
CCDC6,0.261862522374527,P < 0.001
GBA,0.321055015028647,P < 0.001
FAM71E1,0.130804507940489,P < 0.001
HSD17B1,0.138398294662753,P < 0.001
TSPAN12,0.232909108897183,P < 0.001
PLAG1,0.208049407982694,P < 0.001
MTMR4,0.142489190751823,P < 0.001
GABPA,0.172972566719926,P < 0.001
NINJ2,0.170262228179302,P < 0.001
ZRSR2,0.210633879211779,P < 0.001
NQO2,0.167182438497581,P < 0.001
DDB2,0.16142148951692,P < 0.001
GNA15,0.191227241708875,P < 0.001
IFI6,0.125106077556067,P < 0.001
CES3,0.140340329258669,P < 0.001
LTB,0.206746174071247,P < 0.001
REV1,0.125634702057913,P < 0.001
POLRMT,0.263070511470466,P < 0.001
CHUK,0.124495601443454,P < 0.001
EFCAB12,0.122382198539414,P < 0.001
TSR3,0.179207076399394,P < 0.001
WNK1,0.146115898924921,P < 0.001
DDX46,0.13911695712872,P < 0.001
PPP1R12A,0.203745266423941,P < 0.001
THAP11,0.211059816142928,P < 0.001
THEM6,0.146288587916908,P < 0.001
POGZ,0.206238534640352,P < 0.001
SHPRH,0.301996552364481,P < 0.001
RFESD,0.177999883043965,P < 0.001
RBPMS,0.27460013163387,P < 0.001
ARL14EP,0.258706720870384,P < 0.001
CDK17,0.171801943595033,P < 0.001
METTL16,0.199396139771158,P < 0.001
CMTM8,0.239069827597195,P < 0.001
MON1A,0.174825312543001,P < 0.001
MPP5,0.266255945523054,P < 0.001
HACD3_ENST00000565299,0.170225538784245,P < 0.001
MS4A14,0.230720309484898,P < 0.001
ARID1B,0.192598278615598,P < 0.001
FAM19A2,0.232562483126208,P < 0.001
TMEM68,0.127390391993547,P < 0.001
AFF1,0.163975135596974,P < 0.001
ACTN4,0.316605854116313,P < 0.001
DPYSL2,0.143476398867692,P < 0.001
HLA-DPB1,0.268259848981376,P < 0.001
NPNT,0.22647099247694,P < 0.001
GLCCI1,0.161803806475188,P < 0.001
SERTAD3,0.322882253641227,P < 0.001
GSPT2,0.162768317412942,P < 0.001
CCDC15,0.169978485298745,P < 0.001
PCNP,0.198917275793227,P < 0.001
NUPR1,0.259201820015544,P < 0.001
OLIG1,0.12288437130075,P < 0.001
PPP1CB,0.190935054576795,P < 0.001
TBC1D8,0.270255542215555,P < 0.001
RNF217,0.156124151614783,P < 0.001
CCSER2,0.119648702067503,P < 0.001
POLR2L,0.235640325881664,P < 0.001
TRIM51,0.126822051784809,P < 0.001
CACNB2,0.222546012363657,P < 0.001
SORCS3,0.160437670027477,P < 0.001
LAMP2,0.147730828856488,P < 0.001
YARS,0.261548086712924,P < 0.001
MTCH2,0.168728399318276,P < 0.001
NSA2,0.152627713563411,P < 0.001
DCUN1D2,0.176215903519679,P < 0.001
AURKA,0.148442852467623,P < 0.001
KIAA1191,0.218911641084236,P < 0.001
PGAP3_ENST00000579146,0.183065818945588,P < 0.001
DNAJB7,0.151667516522462,P < 0.001
ZC3H18,0.17000490179361,P < 0.001
FAM84B,0.192231232907208,P < 0.001
VTCN1,0.197030945522078,P < 0.001
SLC25A12,0.187635669909718,P < 0.001
GPX7,0.202466344254012,P < 0.001
SMAD3,0.129188569224722,P < 0.001
GAS2L1,0.144696612689437,P < 0.001
SPTLC3,0.193912401132303,P < 0.001
KIF1B,0.15139997054068,P < 0.001
ATP6AP2,0.238233703910939,P < 0.001
DENND3,0.151661347251972,P < 0.001
C1GALT1,0.204595267674079,P < 0.001
WAS,0.30838347896265,P < 0.001
PSMD5,0.179232537369731,P < 0.001
VN1R4,0.182387392868861,P < 0.001
SDR9C7,0.148114912116751,P < 0.001
AGER,0.241685378401985,P < 0.001
INKA1,0.29272739607962,P < 0.001
HMGB1,0.2606054382877,P < 0.001
MYBBP1A,0.146281134019514,P < 0.001
RNF219,0.287331181469775,P < 0.001
RAG2,0.18296898094013,P < 0.001
CYP39A1,0.199696767423123,P < 0.001
MTHFD1L,0.217181519497533,P < 0.001
DIPK2B_ENST00000377934,0.142887316783425,P < 0.001
TBKBP1,0.193932350159992,P < 0.001
TSPAN15,0.307247288257908,P < 0.001
TRA2A,0.119553646254196,P < 0.001
CD72,0.290647510570019,P < 0.001
MYL6B,0.186491373772482,P < 0.001
TXLNB,0.247408911040005,P < 0.001
AIF1,0.343979022272228,P < 0.001
ZCCHC14,0.133378478155668,P < 0.001
SYT17,0.180606952336248,P < 0.001
CNTN5,0.251627275866733,P < 0.001
FRG2C,0.135495931759032,P < 0.001
PPTC7,0.272568230903526,P < 0.001
EHHADH,0.208061396074911,P < 0.001
UTP3,0.253304559894745,P < 0.001
RHOC,0.303130507378258,P < 0.001
MAD1L1,0.160232029639124,P < 0.001
PHF5A,0.1834177025766,P < 0.001
SLC35B1,0.228419718073104,P < 0.001
MS4A3,0.151348837486268,P < 0.001
TMEM143,0.122933181935867,P < 0.001
ZCCHC8,0.230855872745383,P < 0.001
ITGA3,0.284494824668691,P < 0.001
PXMP4,0.256040656753217,P < 0.001
HNRNPH3,0.246516490541823,P < 0.001
C19orf48,0.161621058751649,P < 0.001
SPNS3,0.149075454959206,P < 0.001
MTA3,0.147522617121619,P < 0.001
SLC38A9,0.145494963861153,P < 0.001
SMARCA1,0.158549043193063,P < 0.001
ZNF823,0.153775129981158,P < 0.001
TCERG1,0.288431685844214,P < 0.001
TG,0.196839301379253,P < 0.001
DHRS7B,0.151853981228178,P < 0.001
SIRT1,0.216206559170012,P < 0.001
C1QL3,0.154839844734326,P < 0.001
UCN,0.148399392126266,P < 0.001
ZC3H12D,0.213513060673592,P < 0.001
RBM10,0.246012800928529,P < 0.001
SMPDL3A,0.168877848382836,P < 0.001
EFNA1,0.267269969500776,P < 0.001
THAP3,0.138895300467474,P < 0.001
ATRN,0.152713130810718,P < 0.001
COQ2,0.137525577915622,P < 0.001
SDC3,0.127419556236624,P < 0.001
FMNL1,0.29704472064523,P < 0.001
KLRG1,0.315998950143263,P < 0.001
ZNF18,0.157385353966154,P < 0.001
EIF2S1_ENST00000466499,0.196188865425657,P < 0.001
ING3,0.196456329389516,P < 0.001
ZNF775,0.271187692301023,P < 0.001
TCP1,0.145361265132926,P < 0.001
P2RY1,0.157764642529283,P < 0.001
HIGD1C,0.15407048785206,P < 0.001
SAMD13,0.125998631532179,P < 0.001
MLLT11,0.154792747001918,P < 0.001
KATNB1,0.226600099656728,P < 0.001
RCL1,0.21638235862434,P < 0.001
LEMD3,0.16432819858598,P < 0.001
PSD2,0.169200805991391,P < 0.001
FCGR3A,0.11797278803473,P < 0.001
OSBPL2,0.217922191521118,P < 0.001
FAM102A,0.247594260159731,P < 0.001
MED30,0.220762232119604,P < 0.001
FOLR1,0.251352397416606,P < 0.001
TNPO3,0.150836481535579,P < 0.001
ZBTB42,0.161126634892334,P < 0.001
PRPS1,0.181350683460046,P < 0.001
ODC1,0.216735731942318,P < 0.001
CTXN3,0.158476712900179,P < 0.001
OFD1,0.127316941386259,P < 0.001
ELP5,0.246413641849983,P < 0.001
TBCEL,0.137631057957243,P < 0.001
ANKLE1,0.324316324759838,P < 0.001
OSCP1,0.153524471759472,P < 0.001
DPCD,0.152518251561251,P < 0.001
RABGGTB,0.154751433232767,P < 0.001
TRERF1,0.222714824683477,P < 0.001
KCNRG,0.120930906172516,P < 0.001
VAC14,0.149022422088715,P < 0.001
TMEM8A,0.190390122013557,P < 0.001
SMCR8,0.159311137673802,P < 0.001
SLC4A11,0.166550528687839,P < 0.001
MIS18BP1,0.191384384404783,P < 0.001
RPL4,0.190598521892486,P < 0.001
TMEM132D,0.140542056478798,P < 0.001
SLC22A6,0.172590438240141,P < 0.001
PTGES2,0.165809942118923,P < 0.001
NUP210,0.197142631170944,P < 0.001
TBC1D31_ENST00000327098,0.196291911141257,P < 0.001
RNF207,0.147587060766816,P < 0.001
TMSB4Y,0.126389680647003,P < 0.001
KLK8,0.22238644871422,P < 0.001
CCDC82,0.175529413232159,P < 0.001
RXFP3,0.159818922915839,P < 0.001
SLC38A5,0.2632833977813,P < 0.001
NFXL1,0.152416893565462,P < 0.001
ARMC12,0.257690127947506,P < 0.001
CCR6,0.140514171280464,P < 0.001
LEPROTL1,0.156020792834984,P < 0.001
ERMN,0.122320970346478,P < 0.001
GSTA2,0.12371847007951,P < 0.001
SLC16A1,0.150220771057808,P < 0.001
CTC1,0.15136010954164,P < 0.001
MR1,0.177115339897102,P < 0.001
GIN1,0.129462143298244,P < 0.001
L3MBTL2,0.165255105794104,P < 0.001
KLF4,0.307572253694322,P < 0.001
FCRL1,0.205397675792531,P < 0.001
RPLP2,0.297008625515922,P < 0.001
LAG3,0.15263305074366,P < 0.001
MITF,0.191643162865428,P < 0.001
RIMS3,0.271506121439236,P < 0.001
ZBTB44,0.191060195360871,P < 0.001
EVI2A,0.277710645313593,P < 0.001
ZFP1,0.220663265286595,P < 0.001
MYPOP,0.154108450071935,P < 0.001
S100Z,0.172831506427904,P < 0.001
RMI1,0.13825289710474,P < 0.001
PRND,0.208411363117266,P < 0.001
C1orf53,0.180220831117485,P < 0.001
WWC1,0.34992685782931,P < 0.001
LMAN2L,0.21540286250411,P < 0.001
CALU,0.230481282808359,P < 0.001
ABHD2,0.175941904538387,P < 0.001
LYL1,0.239828647880353,P < 0.001
LRRK2,0.187445816956945,P < 0.001
RIMBP2,0.169101125842618,P < 0.001
EPCAM,0.294801288207781,P < 0.001
ZC3HC1,0.138369410329931,P < 0.001
SLC44A4,0.119201349366714,P < 0.001
CD200R1,0.194185105521609,P < 0.001
AGTRAP,0.195613581685605,P < 0.001
MFAP1,0.1816191893066,P < 0.001
TIFA,0.301717457887937,P < 0.001
WDR72,0.123567287760554,P < 0.001
MRPL44,0.160888927009617,P < 0.001
PARP16,0.204706591925145,P < 0.001
WDR49,0.140034069263867,P < 0.001
STAT5A,0.215042634951763,P < 0.001
CDKL1,0.133911500267138,P < 0.001
PLEKHA7,0.213839589958402,P < 0.001
SUZ12,0.204689020543114,P < 0.001
ZBED4,0.268985779784409,P < 0.001
DFFB,0.231654833926841,P < 0.001
RAB3A,0.124650938444116,P < 0.001
DOK3,0.220272853275693,P < 0.001
TMEM99,0.169186414021343,P < 0.001
STK10,0.203387349517977,P < 0.001
RALB,0.251476852286154,P < 0.001
MYO5C,0.267064802445782,P < 0.001
ASH2L,0.166571118621396,P < 0.001
KIAA0895,0.154086846353777,P < 0.001
EXOSC2,0.147276856927753,P < 0.001
MTF2,0.276780790587353,P < 0.001
TMEM244,0.118872420356836,P < 0.001
BRCA1,0.186908800044808,P < 0.001
RAD54L2,0.293522387186219,P < 0.001
DUSP5,0.136379875555922,P < 0.001
RELB,0.12292961597779,P < 0.001
RDH10,0.211414736200919,P < 0.001
GRK4,0.156655987874046,P < 0.001
GPR174,0.278324709640166,P < 0.001
NCR1,0.148004080192035,P < 0.001
C6orf141,0.169502890575585,P < 0.001
P3H4,0.209663887164329,P < 0.001
RAD9B,0.127439116202712,P < 0.001
MOCS2,0.132704461194587,P < 0.001
ARMC1,0.196278440974695,P < 0.001
POLM,0.189904089200485,P < 0.001
SIGLECL1,0.185270042633341,P < 0.001
PROS1,0.158644697109478,P < 0.001
SOCS6_ENST00000582322,0.186135340911681,P < 0.001
GLRX,0.140895918511285,P < 0.001
HTR2A,0.182846833418398,P < 0.001
NEU3,0.213353136911501,P < 0.001
FAM161A,0.17160294548599,P < 0.001
SLC17A8,0.202226002359485,P < 0.001
SLC9A3R1,0.197423166237989,P < 0.001
NEIL3,0.168967692160961,P < 0.001
DOCK1,0.203046806961491,P < 0.001
ACSL4,0.151128434862709,P < 0.001
ESD,0.240427291230657,P < 0.001
ARSF,0.212972230855306,P < 0.001
SBK2,0.133187815630065,P < 0.001
BRD2,0.1837784716544,P < 0.001
TBXA2R,0.145038254168805,P < 0.001
XKR3,0.222719450191119,P < 0.001
BEND2,0.150867269098792,P < 0.001
MYO6,0.263441265624226,P < 0.001
PRDM15,0.23406569310978,P < 0.001
TEC,0.144033326343538,P < 0.001
OAZ3,0.220622748810656,P < 0.001
CNFN,0.208782462259425,P < 0.001
PITPNM3,0.217481100536968,P < 0.001
P2RY11,0.28762832302978,P < 0.001
XPO5,0.203397589171101,P < 0.001
ICOS,0.139814279957762,P < 0.001
DIP2C,0.120435242349425,P < 0.001
WDR3,0.16499761732064,P < 0.001
LPIN3,0.303747174757274,P < 0.001
ARHGAP25,0.26025524492183,P < 0.001
RAP1GDS1,0.188246062225118,P < 0.001
STK11,0.198444701255054,P < 0.001
RNF8,0.222387868484427,P < 0.001
RIOK1,0.295482621316898,P < 0.001
SMC6,0.217048483681873,P < 0.001
PDGFB,0.219588690042524,P < 0.001
RBM22,0.203821495669892,P < 0.001
ACSL3,0.166099615629278,P < 0.001
TGIF1,0.26052178531201,P < 0.001
WFDC3,0.175272777465895,P < 0.001
ZBTB4,0.219742480162929,P < 0.001
ROCK2,0.176255867463996,P < 0.001
CNOT8,0.2123436171008,P < 0.001
GPR6,0.182416346864222,P < 0.001
RTL8C,0.215795212626579,P < 0.001
CHST2,0.235746173922263,P < 0.001
GLB1L3,0.13259755046982,P < 0.001
ZNF197,0.210987445950325,P < 0.001
TXNDC17,0.162915433017526,P < 0.001
TCF21,0.152252432402063,P < 0.001
RHCE,0.119879201139362,P < 0.001
METRNL,0.215324447041839,P < 0.001
TECRL,0.180119207127639,P < 0.001
ABHD18_ENST00000398965,0.289097761410172,P < 0.001
OR4A16,0.125766820932727,P < 0.001
MANSC1,0.281914789585048,P < 0.001
RPL5,0.247716802798017,P < 0.001
ATP11B,0.140920399138001,P < 0.001
ANXA11,0.183860460165072,P < 0.001
CD109,0.141308460598087,P < 0.001
ZNF90,0.178984339683144,P < 0.001
AMPD3,0.137694734223688,P < 0.001
ALG9,0.182621156905576,P < 0.001
GAPT,0.206939023650594,P < 0.001
MTERF3_ENST00000524341,0.163287114155031,P < 0.001
ZNF284,0.146912549080611,P < 0.001
CDH12,0.143524129029477,P < 0.001
SYNRG,0.128880967810021,P < 0.001
TREML2,0.186196490558862,P < 0.001
FANCI,0.129022056103699,P < 0.001
CLASP1,0.220937132469253,P < 0.001
SLC50A1,0.124436306579578,P < 0.001
LHFPL2,0.199263119709963,P < 0.001
THUMPD1,0.132925461973225,P < 0.001
IL3,0.133779811786819,P < 0.001
RBL2,0.123840613713526,P < 0.001
EHMT1,0.148268413227513,P < 0.001
NAA16,0.224625419030424,P < 0.001
PXDC1,0.25698588562402,P < 0.001
ATG16L2,0.243411407745667,P < 0.001
ZNF345,0.175151247990901,P < 0.001
RAPGEF4,0.124608666814504,P < 0.001
ADAM33,0.139956907005219,P < 0.001
THG1L,0.21411493794512,P < 0.001
PTPRU_ENST00000428026,0.169959853093466,P < 0.001
HIRA,0.130059170194407,P < 0.001
EZH2,0.242931129285082,P < 0.001
ZNF423,0.244340958348155,P < 0.001
ISL2,0.250557807786731,P < 0.001
SLC7A14,0.160102973439922,P < 0.001
DCBLD2,0.289528216742717,P < 0.001
PPARG,0.180565753506741,P < 0.001
PAPSS2,0.276042674352326,P < 0.001
U2AF2,0.131147528049487,P < 0.001
ADAMDEC1,0.190364487447602,P < 0.001
CXCL9,0.204893594691999,P < 0.001
SH2D2A,0.154393350899214,P < 0.001
TYMS,0.181224929385085,P < 0.001
GBP3,0.14673372838761,P < 0.001
NOSTRIN,0.1604087965571,P < 0.001
GLT1D1,0.223111502234762,P < 0.001
TUBE1,0.258820388431321,P < 0.001
ARID4B,0.144846551347526,P < 0.001
CUL3,0.125041263644061,P < 0.001
RAB40C,0.150686504472056,P < 0.001
RAB6A,0.172464067372771,P < 0.001
HERC2,0.15071096849568,P < 0.001
C17orf51,0.151124066239708,P < 0.001
TYROBP,0.138875658242326,P < 0.001
BTNL3,0.151211325208803,P < 0.001
C3orf62,0.140900184795158,P < 0.001
DUSP2,0.22910250149728,P < 0.001
EPHB4,0.173166081771027,P < 0.001
POC5,0.201075418257242,P < 0.001
SLAMF1,0.264373724624746,P < 0.001
LITAF,0.209160051993768,P < 0.001
MPC1,0.125856390326063,P < 0.001
POLR1B,0.20488125101362,P < 0.001
FAM19A5,0.149518621675935,P < 0.001
CLNS1A,0.156534512997743,P < 0.001
NIFK,0.220811654461103,P < 0.001
MARCKS,0.129184877636739,P < 0.001
C4orf17,0.150904104759284,P < 0.001
NLRP9,0.144271818603149,P < 0.001
PLXNA3,0.214544786190932,P < 0.001
OTOP3,0.129371083949018,P < 0.001
FAM177A1,0.36749998282114,P < 0.001
EPC2,0.15065552619925,P < 0.001
